Station_Name,Avg_July_MaxT,Peak_Record,Asset_Name,Status,Lat,Lng,State
TRONA,107.8709677,118.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,110.4193548,116.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,109.8709677,115.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,106.6315789,112.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,106.7419355,115.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,108.0666667,119.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,107.0967742,113.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,110.483871,119.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,111.8387097,119.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TRONA,104.9354839,112.0,NONE FOUND,CRITICAL DESERT,35.764,-117.391,CA
TULELAKE,86.06451613,99.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,91.77419355,99.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,88.93548387,93.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,83.61290323,90.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,86.35483871,94.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,93.12903226,99.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,90.74193548,102.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,89.51612903,96.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,92.96774194,100.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TULELAKE,87.96774194,98.0,NONE FOUND,CRITICAL DESERT,41.96,-121.474,CA
TWENTYNINE PALMS,106.516129,113.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,106.6129032,114.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,105.9677419,114.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,104.4516129,111.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,105.5806452,114.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,105.1935484,117.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,104.4193548,111.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,108.6774194,115.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,109.5806452,118.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
TWENTYNINE PALMS,103.9032258,112.0,NONE FOUND,CRITICAL DESERT,34.128,-116.037,CA
U C L A,78.93548387,88.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,79.03225806,91.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,80.34482759,92.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,77.22580645,89.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,76.32258065,87.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,78.5483871,85.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,76.32258065,92.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,78.74193548,90.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,76.67741935,81.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
U C L A,73.32258065,80.0,NONE FOUND,CRITICAL DESERT,34.07,-118.443,CA
VICTORVILLE,98.83870968,108.0,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,100.7419355,109.0,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,101.2,108.0,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,97.22580645,104.0,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,98.4516129,108.0,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,99.0,109.0,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,,,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,,,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,,,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VICTORVILLE,,,NONE FOUND,CRITICAL DESERT,34.529,-117.293,CA
VISTA,81.29032258,93.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,80.96774194,89.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,83.80645161,101.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,79.67741935,92.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,81.61290323,92.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,78.80645161,84.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,78.06451613,86.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,81.4516129,90.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,82.09677419,88.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
VISTA,77.61290323,83.0,NONE FOUND,CRITICAL DESERT,33.235,-117.232,CA
WATSONVILLE WATERWORKS,74.16129032,86.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,71.29032258,84.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,72.87096774,89.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,71.06451613,80.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,68.61290323,77.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,68.90322581,79.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,71.03225806,78.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,70.67741935,81.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,72.4516129,82.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WATSONVILLE WATERWORKS,68.0,73.0,NONE FOUND,CRITICAL DESERT,36.931,-121.769,CA
WEAVERVILLE,95.03571429,108.0,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,99.92857143,106.0,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,100.3333333,107.0,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,93.58333333,101.0,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,95.77777778,106.0,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,,,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,,,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,,,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,,,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WEAVERVILLE,,,NONE FOUND,CRITICAL DESERT,40.735,-122.944,CA
WHISKEYTOWN RESERVOIR,98.12903226,112.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,102.5769231,108.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,102.9545455,111.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,96.86666667,106.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,99.89655172,109.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,104.3333333,114.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,100.7666667,116.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,101.3666667,110.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,106.0666667,119.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WHISKEYTOWN RESERVOIR,97.14285714,101.0,NONE FOUND,CRITICAL DESERT,40.612,-122.528,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLITS 1 NE,,,NONE FOUND,CRITICAL DESERT,39.419,-123.343,CA
WILLOWS 6 W,95.12903226,104.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,98.5483871,106.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,97.90322581,106.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,94.12903226,102.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,97.22580645,102.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,102.8709677,110.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,100.1612903,107.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,98.74193548,106.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,99.67741935,108.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WILLOWS 6 W,96.71428571,102.0,NONE FOUND,CRITICAL DESERT,39.523,-122.305,CA
WINTERS,96.12903226,106.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,97.83870968,106.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,97.51612903,105.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,94.06451613,105.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,95.74193548,102.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,99.0,110.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,96.51612903,105.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,97.03225806,107.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,102.516129,111.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WINTERS,95.29032258,103.0,NONE FOUND,CRITICAL DESERT,38.525,-121.978,CA
WOODLAND 1 WNW,96.09677419,106.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,96.51612903,107.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,95.48387097,104.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,92.90322581,104.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,95.38709677,104.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,97.41935484,112.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,95.06451613,104.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,,,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,100.6551724,112.0,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND 1 WNW,,,NONE FOUND,CRITICAL DESERT,38.683,-121.794,CA
WOODLAND HILLS PIERCE COLLEGE,97.83870968,112.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,98.29032258,112.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,100.8709677,116.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,94.74193548,105.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,95.25806452,108.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,97.96774194,105.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,96.58064516,103.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,99.48387097,107.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,100.9677419,108.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
WOODLAND HILLS PIERCE COLLEGE,92.19354839,102.0,NONE FOUND,CRITICAL DESERT,34.182,-118.574,CA
YREKA,92.38709677,108.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,97.77419355,105.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,97.12903226,105.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,91.5862069,100.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,95.25806452,105.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,99.19354839,108.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,95.87096774,111.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,97.46428571,106.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,100.483871,110.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
YREKA,94.43333333,104.0,NONE FOUND,CRITICAL DESERT,41.703,-122.641,CA
FLAGSTAFF AP,82.4516129,90.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,81.29032258,91.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,82.70967742,91.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,82.93548387,88.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,83.64516129,92.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,80.83870968,96.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,80.93548387,89.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,88.93548387,96.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,87.38709677,94.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
FLAGSTAFF AP,82.32258065,92.0,NONE FOUND,CRITICAL DESERT,35.144,-111.666,AZ
DESERT RESORTS REGIONAL AP,108.9677419,116.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,108.9032258,121.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,111.5806452,122.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,110.516129,118.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,110.8709677,120.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,108.8387097,116.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,107.7741935,115.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,111.9677419,118.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,111.6774194,117.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
DESERT RESORTS REGIONAL AP,107.8064516,120.0,NONE FOUND,CRITICAL DESERT,33.632,-116.164,CA
TORRANCE AP,79.66666667,87.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,79.51612903,88.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,82.66666667,100.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,77.48387097,86.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,76.12903226,84.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,77.4516129,85.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,76.96774194,87.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,77.25806452,86.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,76.93548387,81.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
TORRANCE AP,75.12903226,79.0,NONE FOUND,CRITICAL DESERT,33.802,-118.342,CA
YUMA PROVING GROUND,110.0967742,117.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,108.2258065,120.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,108.5483871,120.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,107.5806452,115.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,110.3870968,116.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,107.2903226,113.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,107.1612903,114.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,111.6129032,117.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,110.4193548,117.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
YUMA PROVING GROUND,106.5806452,116.0,NONE FOUND,CRITICAL DESERT,32.836,-114.394,AZ
LANCASTER,99.90322581,110.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,102.4193548,110.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,101.9677419,109.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,97.80645161,107.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,98.51612903,108.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,101.8064516,113.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,100.3548387,108.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,102.4193548,112.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,104.9354839,115.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LANCASTER,95.90322581,105.0,NONE FOUND,CRITICAL DESERT,34.741,-118.213,CA
LEMOORE REEVES NAS,100.7931034,110.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,102.6129032,108.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,102.2258065,106.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,99.83870968,110.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,100.9677419,108.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,104.0645161,114.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,101.3870968,112.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,103.6666667,111.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,103.25,109.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LEMOORE REEVES NAS,99.12903226,108.0,NONE FOUND,CRITICAL DESERT,36.333,-119.95,CA
LONG BEACH DAUGHERTY AP,83.74193548,100.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,83.06451613,89.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,86.67741935,109.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,82.70967742,99.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,81.64516129,94.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,81.67741935,89.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,81.83870968,90.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,85.03225806,96.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,83.51612903,91.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
LONG BEACH DAUGHERTY AP,78.5483871,86.0,NONE FOUND,CRITICAL DESERT,33.812,-118.147,CA
BAKERSFIELD AP,100.5483871,111.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,102.8064516,107.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,102.0645161,108.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,98.74193548,110.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,99.90322581,108.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,102.7741935,111.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,100.2580645,110.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,101.5806452,110.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,105.0322581,114.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BAKERSFIELD AP,97.19354839,105.0,NONE FOUND,CRITICAL DESERT,35.434,-119.055,CA
BISHOP AIRPORT,102.0967742,108.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,101.7741935,106.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,101.0967742,106.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,98.06451613,104.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,102.0322581,108.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,101.6451613,111.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,101.5483871,107.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,102.0322581,109.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,103.4193548,111.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BISHOP AIRPORT,97.5483871,106.0,NONE FOUND,CRITICAL DESERT,37.371,-118.359,CA
BLYTHE ASOS,110.6774194,116.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,109.4516129,120.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,109.4516129,120.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,109.0967742,116.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,111.8064516,121.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,108.7741935,118.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,109.2903226,116.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,113.6451613,120.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,114.5483871,123.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
BLYTHE ASOS,109.0967742,118.0,NONE FOUND,CRITICAL DESERT,33.619,-114.715,CA
TUCSON INTERNATIONAL AIRPORT,102.483871,107.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,99.32258065,111.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,100.7419355,112.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,103.5806452,110.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,103.9677419,113.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,97.16129032,109.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,102.0645161,110.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,108.3870968,112.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,105.0322581,112.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
TUCSON INTERNATIONAL AIRPORT,101.6451613,113.0,NONE FOUND,CRITICAL DESERT,32.132,-110.956,AZ
BARSTOW-DAGGETT AIRPORT,107.4516129,114.0,NONE FOUND,CRITICAL DESERT,34.854,-116.787,CA
BARSTOW-DAGGETT AIRPORT,107.9354839,114.0,NONE FOUND,CRITICAL DESERT,34.854,-116.787,CA
BARSTOW-DAGGETT AIRPORT,107.8064516,114.0,NONE FOUND,CRITICAL DESERT,34.854,-116.787,CA
BARSTOW-DAGGETT AIRPORT,104.8387097,112.0,NONE FOUND,CRITICAL DESERT,34.854,-116.787,CA
BARSTOW-DAGGETT AIRPORT,107.2580645,115.0,NONE FOUND,CRITICAL DESERT,34.854,-116.787,CA
BARSTOW-DAGGETT AIRPORT,106.8275862,118.0,NONE FOUND,CRITICAL DESERT,34.854,-116.787,CA
